protocol,start,end,sum
TCP,49568,80,3
TCP,57517,80,1
TCP,52825,80,1
TCP,3609,80,1
TCP,21642,80,1
TCP,27089,80,1
TCP,11800,80,1
TCP,23429,80,1
TCP,1346,80,1
TCP,63463,80,1
TCP,54030,80,1
TCP,30587,80,1
TCP,2046,80,3
TCP,31916,80,1
TCP,36385,80,1
TCP,3316,80,1
TCP,53511,80,1
TCP,9218,80,2
TCP,64775,80,1
TCP,4867,80,1
TCP,51908,80,1
TCP,39037,80,1
TCP,59423,80,1
TCP,4531,80,1
TCP,19377,80,1
TCP,25003,80,1
TCP,6745,80,1
TCP,36082,80,1
TCP,14892,80,1
TCP,1205,80,1
TCP,52558,80,1
TCP,48392,80,1
TCP,51463,80,1
ICMP,0,8,5
TCP,1159,80,2
TCP,1672,80,2
TCP,2361,80,2
TCP,49993,80,2
TCP,59260,80,1
TCP,7251,80,1
TCP,18304,80,1
TCP,4970,80,1
TCP,53022,80,1
TCP,58051,80,1
TCP,47538,80,1
TCP,2311,80,3
TCP,26365,80,1
TCP,58807,80,1
TCP,62526,80,1
TCP,53031,80,1
TCP,3714,80,1
TCP,49619,80,1
TCP,51634,80,1
TCP,9015,80,1
TCP,35174,80,1
TCP,2673,80,1
TCP,6036,80,1
TCP,32519,80,1
TCP,3526,80,2
TCP,6645,80,1
TCP,16296,80,1
TCP,28243,80,1
TCP,7164,80,1
TCP,2892,80,1
TCP,51741,80,1
TCP,62657,80,1
TCP,1998,80,3
TCP,51712,80,1
TCP,3601,80,1
TCP,1969,80,1
TCP,2320,80,3
TCP,24136,80,2
TCP,41920,80,1
TCP,13928,80,1
TCP,22929,80,1
TCP,46610,80,1
TCP,1605,80,2
TCP,10404,80,1
TCP,2112,80,2
TCP,3201,80,1
TCP,50304,80,1
TCP,22248,80,1
TCP,25849,80,1
TCP,50280,80,1
TCP,2531,80,1
TCP,3882,80,1
TCP,62843,80,1
TCP,1881,80,2
TCP,4454,80,1
TCP,16339,80,1
TCP,46753,80,1
TCP,1972,80,3
TCP,53288,80,1
TCP,64207,80,1
TCP,49349,80,1
TCP,10426,80,1
TCP,65159,80,1
TCP,5249,80,1
TCP,1235,80,1
TCP,27995,80,1
TCP,50974,80,1
TCP,3693,80,1
TCP,2448,80,1
TCP,51635,80,1
TCP,3255,80,1
TCP,4268,80,1
TCP,19873,80,1
TCP,25125,80,2
TCP,32449,80,1
TCP,14891,80,1
TCP,4222,80,1
TCP,2931,80,1
TCP,42837,80,1
TCP,1453,80,2
TCP,5891,80,2
TCP,50468,80,2
TCP,1732,80,2
TCP,31978,80,1
TCP,3341,80,1
TCP,33729,80,1
TCP,35425,80,1
TCP,33874,80,1
TCP,2003,80,2
TCP,7955,80,1
TCP,32013,80,1
TCP,29248,80,1
TCP,52109,80,1
TCP,45407,80,1
TCP,2928,80,1
TCP,6992,80,1
TCP,2702,80,4
TCP,55782,80,1
TCP,7635,80,1
TCP,1240,80,1
TCP,1057,80,1
TCP,44642,80,1
TCP,33889,80,1
TCP,49264,80,1
TCP,50012,80,1
TCP,56619,80,1
TCP,64187,80,1
TCP,49906,80,1
TCP,25751,80,1
TCP,11241,80,1
TCP,12001,80,1
TCP,27153,80,1
TCP,43559,80,1
TCP,45736,80,2
TCP,50971,80,1
TCP,4432,80,1
TCP,3203,80,1
TCP,12885,80,1
TCP,9670,80,1
TCP,22590,80,1
TCP,50691,80,1
TCP,61349,80,1
TCP,4018,80,1
TCP,20917,80,1
TCP,3288,80,1
TCP,43297,80,2
TCP,13843,80,1
TCP,51457,80,1
TCP,50617,80,1
TCP,2165,80,2
TCP,32441,80,1
TCP,52422,80,1
TCP,25492,80,1
TCP,39490,80,1
TCP,2085,80,3
TCP,49755,80,1
TCP,49398,80,1
TCP,57756,80,1
TCP,7493,80,1
TCP,60790,80,1
TCP,1634,80,1
TCP,61250,80,1
TCP,5205,80,1
TCP,34169,80,1
TCP,17013,80,1
TCP,2695,80,2
TCP,21780,80,1
TCP,17575,80,1
TCP,2482,80,2
TCP,13039,80,1
TCP,51887,80,1
TCP,16973,80,1
TCP,1715,80,3
TCP,54530,80,1
TCP,57948,80,1
TCP,42727,80,1
TCP,59265,80,1
TCP,51029,80,1
TCP,1347,80,1
TCP,43255,80,1
TCP,22877,80,1
TCP,50256,80,1
TCP,8019,80,1
TCP,2542,80,1
TCP,4392,80,1
TCP,26190,80,1
TCP,51265,80,1
TCP,20912,80,1
TCP,1248,80,3
TCP,1290,80,2
TCP,3171,80,1
TCP,2240,80,1
TCP,9994,80,1
TCP,2885,80,3
TCP,9121,80,1
TCP,19745,80,1
TCP,28225,80,1
TCP,16647,80,1
TCP,1103,80,1
TCP,62177,80,1
TCP,48399,80,1
TCP,2566,80,1
TCP,28764,80,1
TCP,1954,80,5
TCP,44417,80,1
TCP,1935,80,1
TCP,34472,80,1
TCP,2938,80,1
TCP,59210,80,1
TCP,62461,80,1
TCP,2560,80,1
TCP,48769,80,2
TCP,2045,80,2
TCP,6568,80,1
TCP,20695,80,1
TCP,51649,80,1
TCP,51733,80,1
TCP,57934,80,2
TCP,16736,80,1
TCP,3051,80,1
TCP,44540,80,1
TCP,2942,80,4
TCP,23841,80,1
TCP,1165,80,1
TCP,50457,80,1
TCP,1206,80,1
TCP,63372,80,1
TCP,4783,80,1
TCP,5749,80,1
TCP,27019,80,1
TCP,57477,80,1
TCP,49765,80,1
TCP,10209,80,1
TCP,3373,80,1
TCP,7165,80,1
TCP,53463,80,1
TCP,49647,80,1
TCP,50308,80,1
TCP,2867,80,1
TCP,11090,80,1
TCP,55176,80,1
TCP,50143,80,1
TCP,39937,80,1
TCP,2937,80,2
TCP,17956,80,1
TCP,49878,80,1
TCP,27000,80,1
TCP,27151,80,2
TCP,49503,80,1
TCP,32902,80,1
TCP,1309,80,1
TCP,22238,80,2
TCP,28782,80,1
TCP,3332,80,1
TCP,49609,80,1
TCP,3827,80,3
TCP,3030,80,1
TCP,26688,80,2
TCP,1322,80,3
TCP,44265,80,1
TCP,3944,80,1
TCP,9248,80,1
TCP,26245,80,1
TCP,5371,80,1
TCP,23013,80,1
TCP,16649,80,1
TCP,1880,80,1
TCP,2154,80,1
TCP,49710,80,1
TCP,6049,80,1
TCP,1664,80,2
TCP,3730,80,1
TCP,3962,80,1
TCP,10748,80,1
TCP,1657,80,3
TCP,50558,80,1
TCP,61573,80,1
TCP,4403,80,1
TCP,1210,80,1
TCP,65166,80,1
TCP,57436,80,1
TCP,3182,80,1
TCP,2921,80,1
TCP,50456,80,1
TCP,7896,80,1
TCP,30881,80,1
TCP,45395,80,1
TCP,32651,80,1
TCP,49718,80,1
TCP,1847,80,1
TCP,22886,80,1
TCP,52042,80,1
TCP,2759,80,1
TCP,3143,80,1
TCP,10031,80,1
TCP,24484,80,1
TCP,2321,80,1
TCP,3334,80,1
TCP,2771,80,1
TCP,24861,80,1
TCP,2212,80,1
TCP,34949,80,1
TCP,17344,80,1
TCP,32044,80,1
TCP,51074,80,1
TCP,10665,80,1
TCP,4258,80,1
TCP,1146,80,2
TCP,28795,80,1
TCP,7696,80,1
TCP,6611,80,1
TCP,7834,80,1
TCP,2137,80,1
TCP,1724,80,2
TCP,24047,80,1
TCP,51507,80,1
TCP,18700,80,1
TCP,1477,80,1
TCP,19297,80,1
TCP,18680,80,1
TCP,31511,80,1
TCP,2230,80,1
TCP,2757,80,2
TCP,5790,80,3
TCP,59256,80,1
TCP,4014,80,1
TCP,38580,80,1
TCP,2228,80,1
TCP,39866,80,1
TCP,2903,80,1
TCP,37657,80,1
TCP,1506,80,1
TCP,52510,80,1
TCP,50936,80,1
TCP,35537,80,1
TCP,42829,80,1
TCP,1374,80,1
TCP,2049,80,2
TCP,4889,80,1
TCP,5102,80,1
TCP,64145,80,2
TCP,33352,80,1
TCP,42193,80,1
TCP,16487,80,1
TCP,4044,80,2
TCP,61036,80,1
TCP,2005,80,3
TCP,59195,80,1
TCP,50664,80,1
TCP,64746,80,1
TCP,52897,80,2
TCP,13512,80,1
TCP,49950,80,1
TCP,39776,80,1
TCP,58145,80,1
TCP,2515,80,2
TCP,44388,80,1
TCP,49213,80,1
TCP,16070,80,1
TCP,64532,80,1
TCP,27413,80,1
TCP,44953,80,1
TCP,2310,80,3
TCP,47851,80,1
TCP,35196,80,1
TCP,46294,80,1
TCP,21230,80,1
TCP,5000,80,1
TCP,1676,80,1
TCP,6119,80,1
TCP,1372,80,1
TCP,27460,80,1
TCP,2298,80,3
TCP,50557,80,1
TCP,64801,80,1
TCP,12734,80,1
TCP,1946,80,1
TCP,15583,80,2
TCP,6561,80,1
TCP,49302,80,1
TCP,5649,80,1
TCP,2923,80,1
TCP,1674,80,2
TCP,35422,80,1
TCP,1890,80,4
TCP,1400,80,1
TCP,12752,80,1
TCP,2011,80,2
TCP,18055,80,1
TCP,18318,80,1
Duration,Porto,IP,1
TCP,2084,80,3
TCP,2399,80,2
TCP,41857,80,1
TCP,27102,80,1
TCP,13377,80,1
TCP,62689,80,1
TCP,7022,80,1
TCP,2440,80,5
TCP,51347,80,1
TCP,50920,80,1
TCP,2824,80,1
TCP,22685,80,1
TCP,51370,80,1
TCP,18884,80,1
TCP,1977,80,2
TCP,6487,80,2
TCP,3607,80,1
TCP,37736,80,1
TCP,42615,80,1
TCP,19489,80,1
TCP,25991,80,1
TCP,63886,80,1
TCP,42928,80,1
TCP,62565,80,1
TCP,3602,80,1
TCP,3163,80,1
TCP,18970,80,1
TCP,1768,80,4
TCP,49780,80,2
TCP,25499,80,1
TCP,1765,80,2
TCP,2213,80,1
TCP,4323,80,1
TCP,12917,80,1
TCP,7169,80,1
TCP,4225,80,1
TCP,23330,80,1
TCP,2111,80,2
TCP,4152,80,1
TCP,28994,80,1
TCP,2747,80,2
TCP,49393,80,1
TCP,49848,80,1
TCP,2222,80,1
TCP,38822,80,1
TCP,49481,80,2
TCP,13827,80,1
TCP,1536,80,2
TCP,2209,80,1
TCP,7068,80,1
TCP,50742,80,1
TCP,4084,80,1
TCP,42247,80,1
TCP,4046,80,3
TCP,35492,80,1
TCP,13759,80,2
TCP,1211,80,2
TCP,1461,80,2
TCP,40852,80,1
TCP,3300,80,1
TCP,31676,80,1
TCP,4405,80,1
TCP,1868,80,2
TCP,50459,80,1
TCP,45873,80,1
TCP,26226,80,1
TCP,36973,80,1
TCP,55734,80,1
TCP,11977,80,1
TCP,50436,80,2
TCP,14497,80,1
TCP,52460,80,1
TCP,42016,80,1
TCP,60833,80,1
TCP,36365,80,1
TCP,4267,80,2
TCP,51100,80,2
TCP,2266,80,1
TCP,52556,80,1
TCP,11915,80,1
TCP,1953,80,1
TCP,62305,80,1
TCP,2114,80,3
TCP,1581,80,2
TCP,4592,80,1
TCP,10717,80,1
TCP,24991,80,1
TCP,8977,80,1
TCP,29339,80,1
TCP,2656,80,2
TCP,57105,80,1
TCP,13738,80,1
TCP,48928,80,1
TCP,2811,80,1
TCP,10428,80,1
TCP,3952,80,2
TCP,49854,80,1
TCP,20339,80,2
TCP,49222,80,2
TCP,18986,80,1
TCP,22410,80,1
TCP,9187,80,1
TCP,49339,80,1
TCP,12297,80,1
TCP,13541,80,1
TCP,51946,80,1
TCP,50526,80,1
TCP,18366,80,1
TCP,12886,80,1
TCP,20355,80,1
TCP,51905,80,1
TCP,12673,80,1
TCP,4789,80,1
TCP,43320,80,1
TCP,63839,80,1
TCP,50654,80,2
TCP,14068,80,1
TCP,50625,80,1
TCP,1382,80,1
TCP,22138,80,1
TCP,52428,80,1
TCP,3812,80,1
TCP,10613,80,1
TCP,14003,80,1
TCP,40806,80,1
TCP,51270,80,1
TCP,63721,80,1
TCP,3152,80,1
TCP,54063,80,1
TCP,9598,80,2
TCP,14992,80,1
TCP,8363,80,1
TCP,7970,80,1
TCP,27643,80,1
TCP,4266,80,1
TCP,26962,80,1
TCP,50278,80,1
TCP,53825,80,1
TCP,3480,80,2
TCP,1055,80,1
TCP,52530,80,1
TCP,43447,80,1
TCP,15214,80,1
TCP,55909,80,1
TCP,62433,80,1
TCP,2262,80,1
TCP,50298,80,1
TCP,17951,80,1
TCP,23076,80,1
TCP,61105,80,1
TCP,50426,80,1
TCP,54150,80,1
TCP,3878,80,1
TCP,2696,80,2
TCP,52847,80,2
TCP,1075,80,1
TCP,1497,80,1
TCP,7659,80,1
TCP,18111,80,1
TCP,1629,80,2
TCP,1529,80,2
TCP,14110,80,1
TCP,50780,80,1
TCP,13902,80,1
TCP,5149,80,1
TCP,55135,80,1
TCP,6809,80,1
TCP,4553,80,1
TCP,50761,80,1
TCP,1578,80,3
TCP,5857,80,1
TCP,8508,80,1
TCP,61454,80,1
TCP,60101,80,1
TCP,50535,80,1
TCP,10341,80,1
TCP,50925,80,1
TCP,7099,80,1
TCP,50737,80,2
TCP,13068,80,1
TCP,60395,80,3
TCP,14128,80,1
TCP,5160,80,1
TCP,41025,80,2
TCP,12079,80,1
TCP,21377,80,1
TCP,49601,80,4
TCP,2047,80,3
TCP,58230,80,1
TCP,2348,80,3
TCP,38103,80,1
TCP,5842,80,1
TCP,15585,80,1
TCP,54664,80,2
TCP,3106,80,1
TCP,2064,80,1
TCP,39681,80,1
TCP,2559,80,2
TCP,43403,80,1
TCP,49835,80,1
TCP,3929,80,1
TCP,45121,80,1
TCP,1238,80,2
TCP,27049,80,1
TCP,60190,80,1
TCP,59303,80,1
TCP,2693,80,2
TCP,2149,80,2
TCP,3207,80,1
TCP,45288,80,1
TCP,2649,80,4
TCP,62515,80,1
TCP,27521,80,1
TCP,2326,80,1
TCP,41029,80,1
TCP,49606,80,1
TCP,3680,80,2
TCP,2618,80,1
TCP,2345,80,1
TCP,53121,80,1
TCP,49640,80,1
TCP,16750,80,1
TCP,60047,80,1
TCP,17790,80,1
TCP,3426,80,2
TCP,2909,80,3
TCP,44453,80,1
TCP,1421,80,1
TCP,47614,80,1
TCP,49947,80,1
TCP,49974,80,1
TCP,53145,80,1
TCP,8732,80,1
TCP,14254,80,2
TCP,50539,80,1
TCP,12515,80,1
TCP,46625,80,1
TCP,14268,80,1
TCP,34597,80,1
TCP,2541,80,2
TCP,50580,80,1
TCP,9101,80,1
TCP,11816,80,1
TCP,4112,80,2
TCP,2401,80,2
TCP,27363,80,1
TCP,7220,80,1
TCP,64001,80,1
TCP,1091,80,1
TCP,1761,80,4
TCP,49671,80,1
TCP,12424,80,1
TCP,4820,80,1
TCP,62606,80,1
TCP,61894,80,1
TCP,2500,80,1
TCP,4127,80,1
TCP,4294,80,1
TCP,3297,80,3
TCP,53786,80,1
TCP,16551,80,1
TCP,5035,80,1
TCP,1204,80,1
TCP,20719,80,1
TCP,14984,80,1
TCP,60487,80,1
TCP,4023,80,1
TCP,2781,80,1
TCP,54976,80,1
TCP,50274,80,2
TCP,2050,80,1
TCP,63441,80,1
TCP,2070,80,1
TCP,3681,80,1
TCP,50332,80,1
TCP,1264,80,2
TCP,6239,80,1
TCP,34426,80,2
TCP,1943,80,2
TCP,3078,80,1
TCP,17804,80,1
TCP,54384,80,1
TCP,3186,80,1
TCP,1723,80,2
TCP,13734,80,1
TCP,1262,80,2
TCP,2193,80,3
TCP,3045,80,1
TCP,1700,80,1
TCP,19063,80,1
TCP,28957,80,1
TCP,52117,80,1
TCP,3228,80,1
TCP,5827,80,3
TCP,4134,80,2
TCP,1797,80,1
TCP,51621,80,1
TCP,16991,80,1
TCP,12668,80,1
TCP,29013,80,1
TCP,1791,80,2
TCP,53249,80,1
TCP,58490,80,1
TCP,38327,80,1
TCP,11937,80,3
TCP,50343,80,1
TCP,2708,80,4
TCP,1481,80,1
TCP,5080,80,1
TCP,34064,80,1
TCP,24318,80,1
TCP,15665,80,1
TCP,3252,80,2
TCP,51772,80,1
TCP,65026,80,1
TCP,26090,80,1
TCP,1909,80,1
TCP,4556,80,1
TCP,49571,80,1
TCP,2083,80,1
TCP,26302,80,1
TCP,3433,80,3
TCP,2812,80,1
TCP,59425,80,1
TCP,1816,80,1
TCP,2622,80,1
TCP,3377,80,1
TCP,19531,80,2
TCP,38385,80,1
TCP,39145,80,1
TCP,1353,80,3
TCP,22083,80,2
TCP,42484,80,1
TCP,57249,80,1
TCP,10218,80,1
TCP,1399,80,1
TCP,1275,80,1
TCP,3357,80,1
TCP,32746,80,1
TCP,4822,80,1
TCP,5883,80,1
TCP,3967,80,1
TCP,2192,80,2
TCP,51964,80,1
TCP,12584,80,1
TCP,57237,80,1
TCP,22240,80,1
TCP,11584,80,1
TCP,25148,80,1
TCP,39334,80,1
TCP,56263,80,2
TCP,2721,80,1
TCP,2338,80,2
TCP,1163,80,2
TCP,50101,80,1
TCP,2772,80,2
TCP,23035,80,1
TCP,5475,80,1
TCP,5604,80,2
TCP,1575,80,2
TCP,18196,80,1
TCP,17141,80,1
TCP,1968,80,1
TCP,49754,80,1
TCP,15192,80,1
TCP,2650,80,2
TCP,19343,80,1
TCP,48912,80,1
TCP,4110,80,1
TCP,1282,80,2
TCP,2876,80,1
TCP,25367,80,1
TCP,28563,80,1
TCP,5875,80,1
TCP,3530,80,2
TCP,1799,80,2
TCP,59043,80,1
TCP,32501,80,1
TCP,2280,80,1
TCP,51207,80,1
TCP,60389,80,1
TCP,33694,80,1
TCP,13953,80,1
TCP,17146,80,1
TCP,17670,80,1
TCP,50227,80,1
TCP,49413,80,2
TCP,49436,80,2
TCP,1394,80,1
TCP,4371,80,1
TCP,4415,80,2
TCP,51722,80,1
TCP,34309,80,1
TCP,18223,80,1
TCP,4837,80,1
TCP,2518,80,1
TCP,56368,80,1
TCP,5565,80,1
TCP,53882,80,1
TCP,51056,80,1
TCP,19616,80,1
TCP,61742,80,1
TCP,37998,80,1
TCP,39641,80,1
TCP,59758,80,1
TCP,1307,80,1
TCP,2031,80,3
TCP,56452,80,1
TCP,4906,80,1
TCP,12121,80,1
TCP,49582,80,1
TCP,49394,80,2
TCP,14898,80,1
TCP,1172,80,3
TCP,3308,80,1
TCP,1468,80,1
TCP,1339,80,1
TCP,1433,80,4
TCP,3320,80,2
TCP,5101,80,2
TCP,1254,80,1
TCP,3022,80,1
TCP,65113,80,1
TCP,14107,80,1
TCP,5429,80,1
TCP,1988,80,1
TCP,28993,80,1
TCP,65241,80,1
TCP,1717,80,5
TCP,55191,80,1
TCP,32967,80,1
TCP,5856,80,1
TCP,46177,80,1
TCP,4255,80,1
TCP,50836,80,1
TCP,14522,80,1
TCP,35872,80,1
TCP,5575,80,1
TCP,2035,80,3
TCP,54223,80,2
TCP,40417,80,2
TCP,31520,80,1
TCP,40344,80,1
TCP,1809,80,3
TCP,12836,80,1
TCP,32665,80,1
TCP,49816,80,1
TCP,5612,80,1
TCP,31607,80,1
TCP,12419,80,1
TCP,11281,80,2
TCP,32327,80,1
TCP,2967,80,1
TCP,49258,80,1
TCP,1177,80,1
TCP,60574,80,1
TCP,59127,80,1
TCP,58254,80,1
TCP,7297,80,2
TCP,33171,80,1
TCP,3006,80,1
TCP,49641,80,1
TCP,18892,80,1
TCP,1619,80,1
TCP,51788,80,1
TCP,63169,80,1
TCP,3187,80,2
TCP,7142,80,1
TCP,7173,80,1
TCP,30586,80,1
TCP,31420,80,1
TCP,21260,80,1
TCP,7601,80,1
TCP,51477,80,1
TCP,24258,80,1
TCP,1509,80,5
TCP,5845,80,1
TCP,52602,80,1
TCP,3800,80,1
TCP,50420,80,1
TCP,3635,80,1
TCP,1992,80,2
TCP,39931,80,1
TCP,32364,80,1
TCP,1386,80,4
TCP,42141,80,1
TCP,51832,80,2
TCP,57953,80,1
TCP,49788,80,1
TCP,16800,80,1
TCP,29567,80,1
TCP,10789,80,1
TCP,2533,80,1
TCP,51851,80,1
TCP,7693,80,1
TCP,50778,80,1
TCP,18820,80,1
TCP,37718,80,1
TCP,28929,80,1
TCP,62560,80,1
TCP,4620,80,1
TCP,51293,80,1
TCP,49685,80,2
TCP,50789,80,1
TCP,2793,80,1
TCP,60557,80,1
TCP,53623,80,1
TCP,59204,80,1
TCP,15393,80,1
TCP,35729,80,1
TCP,39856,80,1
TCP,12764,80,1
TCP,49862,80,2
TCP,27030,80,1
TCP,49806,80,1
TCP,1381,80,2
TCP,53171,80,1
TCP,4151,80,1
TCP,51068,80,1
TCP,2669,80,1
TCP,58349,80,1
TCP,57373,80,1
TCP,55777,80,1
TCP,1670,80,2
TCP,11184,80,1
TCP,33189,80,1
TCP,50621,80,1
TCP,4674,80,1
TCP,1964,80,1
TCP,3555,80,1
TCP,46016,80,1
TCP,60708,80,1
TCP,32917,80,2
TCP,34556,80,1
TCP,40888,80,1
TCP,48799,80,1
TCP,2592,80,2
TCP,59930,80,1
TCP,59200,80,1
TCP,1993,80,3
TCP,2030,80,1
TCP,61037,80,1
TCP,30593,80,1
TCP,38588,80,1
TCP,3650,80,1
TCP,34316,80,1
TCP,26097,80,1
TCP,2273,80,1
TCP,3603,80,3
TCP,49886,80,1
TCP,13831,80,1
TCP,61709,80,1
TCP,27125,80,1
TCP,58955,80,1
TCP,50806,80,1
TCP,29969,80,1
TCP,46889,80,1
TCP,37131,80,1
TCP,49704,80,1
TCP,2179,80,1
TCP,1384,80,1
TCP,1402,80,2
TCP,1456,80,1
TCP,2446,80,3
TCP,2595,80,4
TCP,56172,80,1
TCP,22996,80,1
TCP,2805,80,1
TCP,53141,80,1
TCP,20075,80,1
TCP,1639,80,1
TCP,13330,80,1
TCP,6213,80,1
TCP,48511,80,1
TCP,41075,80,1
TCP,1647,80,1
TCP,8279,80,1
TCP,16353,80,1
TCP,62826,80,1
TCP,27489,80,1
TCP,35553,80,1
TCP,3291,80,1
TCP,13895,80,1
TCP,62701,80,1
TCP,2283,80,1
TCP,19689,80,1
TCP,54724,80,1
TCP,29365,80,1
TCP,1577,80,1
TCP,58783,80,1
TCP,3893,80,1
TCP,2947,80,1
TCP,19581,80,1
TCP,23754,80,1
TCP,1056,80,1
TCP,4965,80,1
TCP,17321,80,1
TCP,49700,80,3
TCP,51352,80,1
TCP,3164,80,1
TCP,37747,80,1
TCP,56869,80,1
TCP,38280,80,1
TCP,1989,80,2
TCP,10573,80,1
TCP,23617,80,1
TCP,31377,80,1
TCP,50231,80,1
TCP,50880,80,1
TCP,51927,80,1
TCP,61585,80,1
TCP,2437,80,1
TCP,52302,80,1
TCP,6644,80,1
TCP,4827,80,1
TCP,4955,80,2
TCP,16842,80,1
TCP,33158,80,1
TCP,4169,80,1
TCP,1292,80,1
TCP,1543,80,2
TCP,60873,80,1
TCP,1567,80,3
TCP,51364,80,2
TCP,51393,80,1
TCP,7682,80,1
TCP,1524,80,2
TCP,2093,80,2
TCP,2385,80,2
TCP,4765,80,1
TCP,3832,80,2
TCP,30081,80,4
TCP,2545,80,4
TCP,39774,80,1
TCP,19596,80,1
TCP,32659,80,1
TCP,39864,80,1
TCP,2268,80,1
TCP,49944,80,1
TCP,62439,80,1
TCP,2233,80,3
TCP,4701,80,1
TCP,24334,80,1
TCP,12385,80,1
TCP,4466,80,1
TCP,57907,80,1
TCP,60256,80,1
TCP,45187,80,1
TCP,50447,80,1
TCP,50405,80,1
TCP,1853,80,2
TCP,53635,80,2
TCP,56887,80,1
TCP,60327,80,1
TCP,53792,80,1
TCP,2127,80,1
TCP,1873,80,1
TCP,59307,80,1
TCP,2697,80,3
TCP,16049,80,1
TCP,41751,80,1
TCP,5473,80,1
TCP,30220,80,1
TCP,57971,80,1
TCP,56393,80,1
TCP,61696,80,1
TCP,5130,80,1
TCP,2331,80,2
TCP,2449,80,2
TCP,8243,80,1
TCP,52765,80,1
TCP,5706,80,1
TCP,62678,80,1
TCP,22381,80,2
TCP,29274,80,1
TCP,3516,80,1
TCP,1811,80,1
TCP,9441,80,1
TCP,7345,80,1
TCP,2044,80,1
TCP,2119,80,2
TCP,11452,80,1
TCP,4819,80,2
TCP,50928,80,1
TCP,1748,80,2
TCP,3118,80,3
TCP,50933,80,1
TCP,5789,80,1
TCP,2917,80,1
TCP,44449,80,2
TCP,45117,80,1
TCP,7945,80,1
TCP,33484,80,1
TCP,35594,80,1
TCP,60896,80,1
TCP,60257,80,1
TCP,6905,80,1
TCP,28606,80,1
TCP,3487,80,1
TCP,4895,80,1
TCP,4303,80,1
TCP,3134,80,1
TCP,42755,80,1
TCP,49833,80,2
TCP,18344,80,1
TCP,20034,80,1
TCP,2623,80,1
TCP,16753,80,1
TCP,58095,80,1
TCP,2971,80,1
TCP,44179,80,1
TCP,1043,80,1
TCP,19718,80,1
TCP,2644,80,1
TCP,62747,80,1
TCP,57377,80,1
TCP,50437,80,1
TCP,51794,80,2
TCP,20842,80,1
TCP,9556,80,1
TCP,3524,80,1
TCP,57491,80,1
TCP,28031,80,1
TCP,14179,80,1
TCP,3139,80,1
TCP,60385,80,1
TCP,7719,80,1
TCP,49391,80,1
TCP,2776,80,1
TCP,29842,80,1
TCP,56541,80,1
TCP,1303,80,1
TCP,7366,80,1
TCP,6391,80,1
TCP,3724,80,2
TCP,9825,80,1
TCP,61593,80,1
TCP,52093,80,1
TCP,23414,80,2
TCP,58571,80,1
TCP,31937,80,1
TCP,29321,80,1
TCP,3899,80,1
TCP,50016,80,1
TCP,7065,80,1
TCP,1357,80,1
TCP,18621,80,1
TCP,50774,80,1
TCP,2055,80,2
TCP,57839,80,1
TCP,51452,80,1
TCP,10913,80,1
TCP,2498,80,2
TCP,35968,80,1
TCP,33459,80,1
TCP,2529,80,3
TCP,49697,80,2
TCP,50873,80,1
TCP,8684,80,1
TCP,5541,80,1
TCP,3251,80,1
TCP,50481,80,1
TCP,2307,80,1
TCP,12415,80,1
TCP,6907,80,1
TCP,13510,80,1
TCP,63576,80,1
TCP,1665,80,1
TCP,19065,80,1
TCP,51101,80,1
TCP,19744,80,1
TCP,5690,80,2
TCP,50649,80,1
TCP,59600,80,1
TCP,49478,80,2
TCP,5908,80,1
TCP,52515,80,1
TCP,4593,80,1
TCP,19742,80,1
TCP,4891,80,1
TCP,4237,80,3
TCP,33752,80,1
TCP,5748,80,1
TCP,15385,80,1
TCP,17714,80,1
TCP,5659,80,1
TCP,11098,80,1
TCP,39928,80,1
TCP,39033,80,1
TCP,4800,80,1
TCP,13284,80,1
TCP,62521,80,1
TCP,3142,80,1
TCP,30823,80,1
TCP,57615,80,1
TCP,1669,80,2
TCP,1985,80,2
TCP,5048,80,1
TCP,2315,80,1
TCP,1921,80,2
TCP,21953,80,1
TCP,51313,80,2
TCP,45468,80,1
TCP,4874,80,1
TCP,30715,80,1
TCP,7911,80,1
TCP,49646,80,2
TCP,1865,80,1
TCP,50965,80,1
TCP,22799,80,1
TCP,59410,80,1
TCP,49625,80,2
TCP,4202,80,2
TCP,1270,80,1
TCP,26533,80,1
TCP,80,45179,1
TCP,40773,80,1
TCP,14349,80,2
TCP,24299,80,1
TCP,1029,80,1
TCP,13435,80,1
TCP,49800,80,1
TCP,53828,80,1
TCP,17315,80,1
TCP,64225,80,1
TCP,18380,80,1
TCP,49777,80,1
TCP,50613,80,1
TCP,1099,80,1
TCP,3961,80,1
TCP,61947,80,1
TCP,2203,80,2
TCP,4526,80,1
TCP,22630,80,1
TCP,50992,80,1
TCP,11015,80,2
TCP,53238,80,1
TCP,2302,80,1
TCP,30928,80,1
TCP,58832,80,1
TCP,31109,80,1
TCP,61505,80,1
TCP,17120,80,1
TCP,16095,80,1
TCP,11835,80,1
TCP,1299,80,1
TCP,1608,80,2
TCP,3535,80,1
TCP,15937,80,1
TCP,3978,80,1
TCP,5886,80,1
TCP,5025,80,1
TCP,3352,80,3
TCP,5825,80,1
TCP,48321,80,1
TCP,18052,80,1
TCP,4943,80,1
TCP,29983,80,1
TCP,20531,80,1
TCP,19327,80,1
TCP,29200,80,1
TCP,17378,80,1
TCP,35947,80,1
TCP,41613,80,1
TCP,50065,80,1
TCP,61251,80,1
