protocol,start,end,sum
TCP,80,23580,1
TCP,9466,80,1
TCP,31838,80,1
TCP,40080,80,1
TCP,34529,80,1
TCP,55921,80,1
TCP,18520,80,1
TCP,58246,80,3
TCP,29625,80,1
TCP,43190,80,2
TCP,4117,80,1
TCP,63629,80,1
TCP,60257,80,1
TCP,6905,80,1
TCP,80,61843,1
TCP,2542,80,1
TCP,4399,80,2
TCP,63019,80,1
TCP,35219,80,1
TCP,4191,80,1
TCP,80,15163,1
TCP,42755,80,1
TCP,12177,80,2
TCP,28498,80,1
TCP,42884,80,1
TCP,47396,80,1
TCP,23453,80,1
TCP,56752,80,1
TCP,37118,80,1
TCP,80,12418,1
TCP,18344,80,1
TCP,41680,80,1
TCP,80,25556,1
TCP,80,54813,1
TCP,80,18643,1
TCP,80,35565,1
TCP,41954,80,1
TCP,59621,80,1
TCP,80,31820,1
TCP,2991,80,1
TCP,25859,80,1
TCP,60772,80,1
TCP,80,55525,1
TCP,80,64785,1
TCP,2971,80,1
TCP,59397,80,2
TCP,7536,80,1
TCP,17516,80,1
TCP,65187,80,1
TCP,48683,80,3
TCP,80,21048,1
TCP,9752,80,1
TCP,80,42728,1
TCP,80,20026,1
TCP,29011,80,2
TCP,61230,80,1
TCP,4563,80,1
TCP,80,18224,1
TCP,80,8862,1
TCP,30549,80,1
TCP,39889,80,1
TCP,80,50881,1
TCP,80,31814,1
TCP,18942,80,1
TCP,41650,80,1
UDP,55847,34035,1
TCP,34193,80,1
TCP,28727,80,1
TCP,42875,80,2
TCP,57377,80,1
TCP,13758,80,2
TCP,50437,80,1
TCP,80,62899,2
TCP,19383,80,1
TCP,43278,80,1
TCP,51825,80,1
TCP,80,54676,2
TCP,24969,80,1
TCP,1354,80,1
TCP,55528,80,1
TCP,50593,80,1
TCP,3524,80,1
TCP,9218,80,1
TCP,80,25378,1
TCP,21439,80,2
TCP,29889,443,1
TCP,47757,80,1
TCP,5131,80,1
TCP,51508,80,1
TCP,5450,80,1
TCP,80,44074,1
TCP,13482,80,1
TCP,48218,80,2
TCP,60385,80,1
TCP,34465,80,1
TCP,80,26864,1
TCP,80,24936,1
TCP,80,43806,1
TCP,56547,80,1
TCP,55772,80,1
TCP,57357,80,2
TCP,35034,80,1
TCP,4581,80,2
TCP,80,47195,2
TCP,80,19317,1
TCP,80,15972,1
TCP,11265,80,1
TCP,39446,80,1
TCP,35584,80,1
TCP,60308,80,1
TCP,62791,80,1
TCP,7407,80,1
TCP,42513,80,1
TCP,14681,80,1
TCP,30351,80,1
TCP,80,59067,1
TCP,80,4947,1
TCP,39966,80,1
TCP,55253,80,1
TCP,26322,80,1
TCP,52380,80,1
TCP,80,3789,1
TCP,80,26588,2
TCP,28060,80,1
TCP,14996,80,2
TCP,28743,80,1
TCP,38070,80,1
TCP,80,3663,1
TCP,63710,80,1
TCP,80,30171,1
TCP,80,62958,1
TCP,54011,80,1
TCP,1068,80,1
TCP,80,33347,1
TCP,1227,80,1
TCP,36501,80,1
TCP,80,12802,2
TCP,56708,80,1
TCP,30695,80,1
TCP,80,8219,1
TCP,22821,80,1
TCP,46020,80,1
TCP,24614,80,1
TCP,80,46890,1
TCP,37150,80,1
TCP,49983,80,1
TCP,15055,80,1
TCP,38124,80,1
TCP,49104,80,1
TCP,23414,80,1
TCP,27844,80,2
TCP,24740,80,1
TCP,80,46598,1
TCP,36617,80,1
TCP,33299,80,1
TCP,8754,80,1
TCP,52261,80,1
TCP,80,15625,1
TCP,80,13831,1
TCP,7065,80,1
TCP,27184,80,3
TCP,26629,80,2
TCP,48141,80,1
TCP,57506,80,1
TCP,16290,80,1
TCP,4228,80,2
TCP,56553,8080,1
TCP,80,31036,1
TCP,38503,80,2
TCP,80,30512,1
TCP,39843,80,1
TCP,43935,80,1
TCP,14584,80,1
TCP,31914,80,1
TCP,80,8962,1
TCP,80,54712,1
TCP,15368,80,1
TCP,80,32783,1
TCP,16145,80,1
TCP,31901,80,1
TCP,48476,80,2
TCP,38745,80,1
TCP,80,18056,1
TCP,80,38923,1
TCP,48198,80,1
TCP,20399,80,1
TCP,80,59475,1
TCP,80,46767,1
TCP,80,9162,1
TCP,51906,80,1
TCP,80,16144,1
TCP,4270,80,1
TCP,21964,80,1
TCP,20338,80,1
TCP,35459,80,1
TCP,3920,80,1
TCP,80,30472,1
TCP,80,3281,1
TCP,49321,80,1
TCP,60083,80,1
TCP,20637,80,1
TCP,2529,80,1
TCP,29568,80,1
TCP,50972,80,1
TCP,42741,80,2
TCP,13391,80,1
TCP,26265,80,1
TCP,49697,80,1
TCP,54506,80,2
TCP,1524,443,1
TCP,30401,80,1
TCP,23999,80,1
TCP,63040,80,2
TCP,54137,80,1
TCP,38824,80,1
TCP,80,3049,1
TCP,22843,80,1
TCP,40111,80,1
TCP,53878,80,2
TCP,50481,80,1
TCP,40432,80,1
TCP,30597,80,1
TCP,26153,80,1
TCP,80,3048,1
TCP,21483,80,1
TCP,35257,80,1
TCP,39550,80,1
TCP,36599,80,2
TCP,42221,80,1
TCP,2428,80,1
TCP,58008,80,1
TCP,36635,80,2
TCP,80,1106,1
TCP,63222,80,1
TCP,7882,80,1
TCP,24440,80,1
TCP,41830,80,1
TCP,62824,80,1
TCP,80,14756,1
TCP,80,49261,1
TCP,63576,80,2
TCP,18730,80,1
TCP,13888,80,1
TCP,64265,80,1
TCP,80,59548,1
TCP,1665,80,1
TCP,80,15887,1
TCP,61597,80,1
TCP,62209,80,1
TCP,15005,80,1
TCP,59825,80,1
TCP,49281,80,1
TCP,40317,80,2
TCP,27221,80,3
TCP,80,34666,1
TCP,39736,80,1
TCP,36113,80,1
TCP,50050,80,1
TCP,35523,80,1
TCP,58159,80,1
TCP,40647,80,1
TCP,844,80,1
TCP,5690,80,1
TCP,57126,80,1
TCP,39561,80,1
TCP,41919,80,1
TCP,25774,80,1
TCP,42358,80,1
TCP,80,64296,1
TCP,80,42907,1
TCP,5908,80,1
TCP,38399,80,1
TCP,8686,80,1
TCP,17265,80,1
TCP,25715,80,1
TCP,32010,80,1
TCP,80,40815,1
TCP,80,2087,1
TCP,80,10434,1
TCP,52808,80,4
TCP,80,23480,1
TCP,59910,80,1
TCP,80,7155,1
TCP,30806,80,1
TCP,15253,80,1
TCP,5791,80,2
TCP,28021,80,2
UDP,4211,46288,1
TCP,23220,80,1
TCP,80,50296,1
TCP,57737,80,1
TCP,4891,80,1
TCP,44579,80,1
TCP,80,6744,1
TCP,4154,80,1
TCP,64589,80,1
TCP,38709,80,1
TCP,60316,80,1
TCP,57052,80,1
TCP,80,36755,1
TCP,22595,80,1
TCP,80,7893,1
TCP,47514,80,1
TCP,80,36762,1
TCP,80,39883,2
TCP,29997,80,1
TCP,20830,80,1
TCP,41420,80,1
TCP,80,11691,1
TCP,80,17845,1
TCP,24388,80,1
TCP,4168,80,1
TCP,80,64959,1
TCP,16995,80,1
TCP,35513,80,1
TCP,11098,80,1
TCP,20969,80,1
TCP,80,40609,1
TCP,80,33977,1
TCP,80,20296,1
TCP,12076,80,3
TCP,13284,80,1
TCP,80,42585,1
TCP,3398,80,1
TCP,46403,80,1
TCP,46257,80,1
TCP,1669,80,1
TCP,10353,80,1
TCP,28079,80,1
TCP,53734,80,1
TCP,80,15221,1
TCP,58250,80,1
TCP,39700,80,1
TCP,2315,80,1
TCP,1921,80,2
TCP,39470,80,1
TCP,46674,80,1
TCP,80,29636,1
TCP,41152,80,1
TCP,51313,80,1
UDP,44172,29648,1
TCP,35064,80,1
TCP,80,8436,1
TCP,40958,80,1
TCP,12699,80,1
TCP,80,23141,1
TCP,80,13761,1
TCP,46283,80,1
TCP,80,45288,1
TCP,49805,80,1
TCP,59597,80,1
TCP,56525,80,1
TCP,23072,80,1
TCP,80,40331,1
TCP,5571,80,2
TCP,5264,80,1
TCP,80,58496,1
TCP,42618,80,1
TCP,80,5608,1
TCP,36959,80,2
TCP,80,11741,1
TCP,80,42932,1
TCP,16098,80,1
TCP,57694,80,1
TCP,19532,80,1
TCP,56575,80,1
TCP,35828,80,2
TCP,30083,80,2
TCP,53470,80,1
TCP,59410,80,1
TCP,9356,80,1
TCP,22701,80,1
TCP,11257,80,1
TCP,46570,80,1
TCP,51924,80,1
TCP,80,61081,1
TCP,80,4111,1
TCP,56164,80,1
TCP,17102,80,1
TCP,1270,80,1
TCP,11838,80,1
TCP,33022,80,1
TCP,54166,80,1
TCP,60779,80,2
TCP,80,24222,1
TCP,24299,80,1
TCP,80,55331,1
TCP,45582,80,1
TCP,80,48622,1
TCP,28328,80,1
TCP,23369,80,2
TCP,23859,80,1
TCP,5881,80,1
TCP,4509,80,1
TCP,37085,80,1
TCP,80,45553,1
TCP,80,41581,1
TCP,80,35584,1
TCP,80,14866,1
TCP,52058,80,2
TCP,13674,80,1
TCP,80,58879,1
TCP,34396,80,1
TCP,20805,80,1
TCP,10417,80,1
TCP,27605,80,2
UDP,1900,34035,571
TCP,80,30554,1
TCP,52752,80,1
TCP,61321,80,1
TCP,80,24045,1
TCP,50014,80,1
TCP,39272,80,1
TCP,18144,80,1
TCP,37847,80,1
TCP,49033,80,1
TCP,50845,80,1
TCP,29446,80,3
TCP,13121,80,2
TCP,54832,80,1
TCP,27856,80,3
TCP,80,42049,1
TCP,80,41359,1
TCP,7125,80,1
TCP,57586,80,1
TCP,46949,80,1
TCP,31219,80,1
TCP,812,80,1
TCP,7859,80,1
TCP,40455,80,1
TCP,57598,443,1
TCP,80,6447,1
TCP,51299,80,1
TCP,37272,80,1
TCP,80,8362,1
TCP,6073,80,1
TCP,44967,80,1
TCP,80,8397,1
TCP,39764,80,1
TCP,80,33873,1
TCP,80,38159,1
TCP,14828,80,1
TCP,80,32393,1
TCP,13686,80,1
TCP,12181,80,1
TCP,80,7253,1
TCP,43321,80,1
TCP,10090,443,1
TCP,59608,80,1
TCP,61873,80,1
TCP,50664,80,1
TCP,80,21567,1
TCP,31598,80,1
TCP,80,26288,1
TCP,16095,80,1
TCP,51218,80,1
TCP,80,25435,1
TCP,80,24779,1
TCP,80,38221,1
TCP,80,30632,1
TCP,63955,80,1
TCP,38930,80,1
TCP,11842,80,1
TCP,14095,80,1
TCP,80,24057,1
TCP,80,41222,1
TCP,80,32381,1
TCP,7937,80,2
TCP,4239,80,1
TCP,5978,80,1
TCP,34708,80,1
TCP,13432,80,1
TCP,80,48125,1
TCP,47547,80,1
TCP,80,7753,1
TCP,80,49333,1
TCP,35665,80,1
TCP,10159,80,1
TCP,80,57662,1
TCP,22682,80,1
TCP,43778,80,1
TCP,48738,80,2
TCP,80,52752,1
TCP,80,29289,1
TCP,80,64772,1
TCP,32950,80,1
TCP,80,46865,1
TCP,80,12609,1
TCP,16045,80,1
TCP,80,37870,1
TCP,18052,80,2
TCP,16517,80,2
TCP,34898,80,1
TCP,80,50420,1
TCP,80,21634,1
TCP,15642,80,1
TCP,20749,80,2
TCP,56000,80,1
TCP,16289,80,2
TCP,20318,80,1
UDP,8008,29648,1
TCP,80,33425,1
TCP,47221,80,1
TCP,80,49838,1
TCP,60127,80,1
TCP,41345,80,1
TCP,80,12876,1
TCP,61859,443,1
TCP,26055,80,2
TCP,52979,80,1
TCP,80,37942,1
TCP,62878,80,2
TCP,80,61521,2
TCP,35839,80,1
TCP,59655,80,1
TCP,19850,80,1
TCP,80,32336,1
TCP,64982,80,1
TCP,5650,80,1
TCP,80,64494,1
TCP,52429,80,1
TCP,30970,80,1
TCP,17383,80,1
TCP,53859,80,1
TCP,21506,80,1
TCP,19934,80,1
TCP,45147,80,1
TCP,41572,80,2
TCP,44178,80,1
TCP,5862,80,1
TCP,80,42053,1
TCP,80,38854,1
TCP,80,57708,1
TCP,80,20356,1
TCP,58470,80,1
TCP,80,40567,1
TCP,2893,80,1
TCP,9858,80,2
TCP,80,38980,1
TCP,41723,724,1
TCP,80,61579,1
TCP,58240,80,1
TCP,12915,80,1
TCP,80,20512,1
UDP,44794,57721,1
TCP,47199,80,1
TCP,80,45730,1
TCP,7769,80,1
TCP,31892,80,1
TCP,80,7530,1
TCP,19915,80,1
TCP,52398,80,1
TCP,16415,80,1
TCP,80,50093,1
TCP,80,26003,1
TCP,14078,80,1
TCP,80,37354,1
TCP,47931,80,1
TCP,30694,80,2
TCP,80,46028,1
TCP,58446,80,1
TCP,3643,80,1
TCP,11252,80,1
TCP,47962,80,1
TCP,64782,80,1
TCP,80,54657,1
TCP,23396,80,2
TCP,80,59019,1
TCP,80,2136,1
TCP,27256,80,1
TCP,33864,80,1
TCP,27166,80,1
UDP,42956,34035,1
TCP,80,31906,1
TCP,25586,80,1
TCP,80,47220,1
TCP,3002,80,1
TCP,30792,80,1
TCP,24714,80,2
TCP,14457,80,1
TCP,1464,80,1
TCP,7249,80,1
TCP,39811,80,2
TCP,80,65394,1
TCP,56830,80,2
TCP,42109,80,1
TCP,3137,80,1
UDP,61641,34035,1
TCP,12234,80,1
TCP,33606,80,1
TCP,1760,80,1
TCP,80,52214,1
TCP,61931,80,1
TCP,80,45444,1
TCP,46930,80,1
TCP,24423,443,2
TCP,40930,80,1
TCP,5234,80,1
TCP,8118,80,1
TCP,59358,80,1
TCP,80,15759,1
TCP,52462,80,1
TCP,5832,80,1
TCP,47504,80,1
TCP,22950,80,1
TCP,63639,80,2
TCP,58078,80,1
TCP,8399,80,1
TCP,49308,80,1
TCP,2109,80,1
TCP,80,65141,1
TCP,38795,80,1
TCP,18899,80,1
TCP,20841,80,1
TCP,80,15051,1
TCP,23952,80,2
TCP,80,38828,1
TCP,7340,80,1
TCP,80,52884,1
TCP,80,39801,1
TCP,15412,80,1
TCP,80,3965,1
TCP,56860,80,1
TCP,8411,80,1
TCP,23515,80,1
TCP,47630,80,1
TCP,80,15501,1
TCP,53289,80,1
TCP,59692,80,1
TCP,32938,80,1
TCP,80,54846,1
TCP,25517,80,1
TCP,55582,80,2
TCP,49916,80,1
TCP,80,14653,1
TCP,80,3607,2
TCP,8782,80,2
TCP,16428,80,1
TCP,42879,80,1
TCP,80,53675,1
TCP,20843,80,2
TCP,51462,80,1
TCP,80,50065,1
TCP,21851,80,1
TCP,14375,80,2
TCP,80,4312,1
TCP,41603,80,1
TCP,33804,80,1
TCP,16320,80,1
TCP,18319,80,2
TCP,60429,80,1
TCP,18238,80,1
TCP,8124,80,1
TCP,58697,80,1
TCP,80,34842,1
TCP,44750,80,1
TCP,80,6760,1
TCP,80,9090,2
TCP,58481,80,1
TCP,40300,80,1
TCP,2096,80,1
TCP,80,29318,1
TCP,23357,80,1
TCP,44216,80,1
TCP,49720,80,1
TCP,63882,80,1
TCP,40127,80,1
TCP,37152,80,1
TCP,32721,80,2
TCP,80,20725,1
TCP,14919,80,2
TCP,34802,80,1
TCP,35835,80,3
TCP,57213,80,1
TCP,80,44575,1
TCP,80,51194,1
TCP,34686,80,1
TCP,64538,80,2
TCP,7284,443,1
TCP,28975,80,1
TCP,14115,80,1
TCP,80,18210,1
TCP,2777,80,1
TCP,46382,80,1
TCP,36232,80,1
TCP,57820,80,1
TCP,80,36070,1
TCP,22267,80,1
TCP,80,15299,1
TCP,31523,80,1
TCP,80,17490,1
TCP,53006,80,2
TCP,19761,80,1
TCP,23471,80,1
TCP,38929,80,1
TCP,63171,80,1
TCP,30127,80,1
TCP,4560,80,1
TCP,21840,80,2
TCP,80,33687,2
TCP,23390,80,1
TCP,36848,80,1
TCP,26720,80,1
TCP,43888,80,1
TCP,60509,80,1
TCP,47429,80,1
TCP,57538,80,1
TCP,6128,80,1
TCP,9217,80,1
TCP,22076,80,1
TCP,6333,80,1
TCP,51279,36975,1
TCP,54936,80,1
TCP,80,62765,1
TCP,43010,80,1
TCP,54052,80,1
TCP,80,30941,1
TCP,64987,80,1
TCP,41490,80,1
TCP,61554,80,1
TCP,58872,80,2
TCP,58490,80,1
TCP,1561,80,3
TCP,80,27276,1
TCP,80,25030,1
TCP,64795,80,1
TCP,80,36274,1
TCP,80,14218,1
TCP,20559,80,1
TCP,32930,80,1
TCP,80,20194,1
TCP,646,80,1
TCP,57530,80,1
TCP,80,25065,1
TCP,32478,80,1
TCP,27888,80,2
TCP,33416,80,1
TCP,80,29044,2
TCP,80,51491,1
TCP,80,12714,1
TCP,17090,80,1
TCP,29427,80,1
TCP,46423,80,1
TCP,80,38465,1
TCP,80,64728,1
TCP,46963,80,1
TCP,80,41105,1
TCP,46588,80,2
TCP,33913,80,2
TCP,46312,80,1
TCP,10770,80,1
TCP,19331,80,1
TCP,50128,80,1
TCP,27134,80,1
TCP,39809,80,1
TCP,33464,80,1
TCP,55953,80,1
TCP,24410,80,1
TCP,80,61892,1
TCP,12152,80,2
TCP,61598,80,1
TCP,29093,80,2
TCP,39197,80,2
TCP,9667,80,1
TCP,58247,443,1
TCP,80,18211,1
TCP,37026,80,1
TCP,5998,80,1
TCP,80,52822,1
TCP,15117,80,1
TCP,80,12417,1
TCP,80,41023,1
TCP,28272,80,1
TCP,80,18185,1
TCP,80,26383,2
TCP,1661,80,2
TCP,80,44742,1
TCP,43503,80,1
TCP,80,41907,1
TCP,26132,80,1
TCP,51063,80,2
TCP,80,41868,1
TCP,80,24085,1
TCP,3727,80,1
TCP,16218,80,1
TCP,80,40025,1
TCP,34406,80,1
TCP,80,57533,1
TCP,80,50666,1
TCP,61371,80,2
TCP,14548,80,1
TCP,43292,80,1
TCP,50839,80,1
TCP,80,44692,1
TCP,80,5209,1
TCP,80,2609,1
TCP,80,2541,1
TCP,39125,80,1
TCP,80,53470,2
TCP,927,80,1
TCP,41497,80,2
TCP,80,34210,1
TCP,8934,80,1
TCP,39769,80,1
TCP,39469,80,1
TCP,53979,80,1
TCP,10756,80,2
TCP,80,5957,1
TCP,56742,80,1
TCP,80,27366,3
TCP,40223,80,1
TCP,80,17305,1
TCP,80,57760,1
TCP,80,64921,1
TCP,80,9621,1
TCP,40076,80,1
TCP,54844,80,1
TCP,80,54192,1
TCP,30883,80,1
TCP,80,17047,1
TCP,80,53125,1
TCP,47096,80,1
TCP,80,27563,1
TCP,4843,80,1
TCP,14929,80,1
TCP,12276,80,1
TCP,60154,80,1
TCP,26718,80,1
TCP,5000,80,1
TCP,54970,80,1
TCP,80,21588,2
TCP,80,4763,1
TCP,80,65270,1
TCP,58192,80,2
TCP,80,35452,1
TCP,46974,80,1
TCP,11189,80,1
TCP,80,41137,1
TCP,80,5346,1
TCP,19304,80,1
TCP,80,13269,1
TCP,80,61665,1
TCP,59708,80,1
TCP,18417,80,1
TCP,80,25051,1
TCP,4186,80,1
TCP,24613,80,1
TCP,26586,80,1
TCP,3285,80,1
TCP,58456,80,2
TCP,80,56905,1
TCP,7200,80,1
TCP,4207,80,1
TCP,21828,80,1
TCP,80,17342,2
TCP,61715,80,1
TCP,59725,80,1
TCP,42312,80,2
TCP,45022,80,2
TCP,53667,80,1
TCP,80,10751,1
TCP,14767,80,1
TCP,58735,80,1
TCP,5369,80,1
TCP,24333,80,1
TCP,51829,80,1
TCP,80,39824,1
TCP,31133,80,1
TCP,80,25869,1
TCP,44799,80,1
TCP,80,59024,1
TCP,47938,80,1
TCP,80,13136,1
TCP,9562,80,1
TCP,53948,80,1
TCP,16906,80,1
TCP,80,16967,1
TCP,62143,80,1
TCP,47981,80,1
TCP,17525,80,1
TCP,80,45158,1
TCP,32896,80,1
TCP,80,13160,1
TCP,80,30176,1
TCP,80,8927,1
TCP,53081,80,1
TCP,37812,80,1
TCP,31161,80,1
TCP,51685,80,1
TCP,37682,80,1
TCP,58979,80,1
TCP,27853,80,1
TCP,38724,80,1
TCP,23135,80,1
TCP,18187,80,1
TCP,80,56922,1
TCP,11394,80,1
TCP,6475,80,1
TCP,64720,80,1
TCP,80,40430,1
TCP,80,39088,1
TCP,62718,80,1
TCP,62522,80,2
TCP,53602,80,1
TCP,50804,80,1
TCP,80,26202,1
TCP,64827,80,1
TCP,80,30250,1
TCP,20574,80,1
TCP,80,16069,1
TCP,24020,80,1
TCP,44203,80,1
TCP,16081,80,1
TCP,80,3707,1
TCP,80,51254,1
TCP,5560,80,1
TCP,7628,80,1
TCP,44559,80,1
TCP,49600,80,1
TCP,80,59095,1
TCP,80,40364,1
TCP,52577,80,2
TCP,2395,80,1
TCP,17041,80,1
TCP,42356,80,1
TCP,29647,80,1
TCP,30784,80,1
TCP,55720,80,1
TCP,16505,80,1
TCP,3661,80,1
TCP,49825,80,1
TCP,48990,80,1
TCP,13006,80,2
TCP,80,57588,1
TCP,35446,80,1
TCP,59703,80,1
TCP,55213,80,2
TCP,56184,80,1
TCP,62576,80,1
TCP,17871,80,1
TCP,65356,80,2
TCP,50326,80,2
TCP,60227,80,1
TCP,53164,80,2
TCP,2896,80,1
TCP,80,55327,1
TCP,43172,80,1
TCP,64299,80,1
TCP,80,62487,1
TCP,80,56113,1
TCP,52836,80,1
TCP,23808,80,1
TCP,16477,80,1
TCP,63828,80,1
TCP,24835,80,1
TCP,13003,80,2
TCP,80,63082,1
TCP,30987,80,1
TCP,22563,80,1
TCP,62696,80,1
TCP,24672,80,1
TCP,14720,80,1
TCP,48393,80,2
TCP,14730,80,1
TCP,12914,80,1
TCP,65342,80,1
TCP,47796,80,1
TCP,349,80,1
TCP,80,13466,1
TCP,315,80,1
TCP,15662,80,1
TCP,14920,80,1
TCP,56625,80,2
TCP,38607,80,1
TCP,51527,80,1
TCP,56069,80,1
TCP,29169,80,1
TCP,80,39463,1
TCP,57388,80,1
TCP,54285,80,2
TCP,22579,80,1
TCP,32180,80,1
TCP,56415,80,1
TCP,44246,80,1
TCP,52252,80,1
TCP,993,80,1
TCP,2359,8080,1
TCP,80,6606,1
TCP,53876,80,1
TCP,52263,80,1
TCP,25673,80,1
TCP,11066,80,1
TCP,24842,80,1
TCP,58297,80,3
TCP,37563,80,2
TCP,80,23455,1
TCP,28724,80,1
TCP,3971,80,1
TCP,29138,80,1
TCP,16866,80,1
TCP,61010,80,1
TCP,6016,80,1
TCP,3067,80,2
TCP,80,53435,3
TCP,8121,80,1
TCP,80,2921,1
TCP,16295,80,1
TCP,48269,80,1
TCP,62291,80,1
TCP,24210,80,1
TCP,64285,80,1
TCP,80,42640,1
TCP,36824,80,1
TCP,47959,80,1
TCP,11780,80,1
TCP,47513,80,2
UDP,2052,18138,1
TCP,80,63953,2
TCP,80,34305,1
TCP,24903,80,2
TCP,11483,80,1
TCP,59391,80,1
TCP,80,34459,1
TCP,2977,80,1
TCP,11313,80,1
TCP,47632,80,1
TCP,15318,80,3
TCP,19234,80,1
TCP,51009,80,2
TCP,30323,80,1
TCP,48222,80,1
TCP,80,1719,1
TCP,38673,80,1
TCP,43046,80,1
TCP,11300,80,1
TCP,59642,80,1
TCP,14727,80,1
TCP,12690,80,1
TCP,21879,80,1
TCP,80,19679,1
TCP,16245,80,2
TCP,47983,80,1
TCP,80,39702,1
TCP,63234,80,2
TCP,80,53010,1
TCP,53412,80,1
TCP,3321,80,2
TCP,63347,80,1
TCP,80,33473,1
TCP,23372,80,1
TCP,80,57063,1
TCP,9446,80,1
TCP,42463,80,1
TCP,80,30499,1
TCP,12061,80,1
TCP,59993,80,1
TCP,41385,80,1
TCP,32543,80,1
TCP,24800,80,1
TCP,20734,80,1
TCP,7036,80,1
TCP,32604,80,1
TCP,80,32966,1
TCP,16757,80,1
TCP,80,15488,1
TCP,31366,80,1
TCP,48070,50463,1
TCP,22049,80,1
TCP,80,33004,1
TCP,15883,80,1
TCP,80,19129,3
TCP,59699,80,1
TCP,80,59377,1
TCP,30724,80,1
TCP,31382,80,1
TCP,80,39765,1
TCP,8745,80,1
TCP,80,62812,1
TCP,13909,80,1
TCP,80,53880,1
TCP,52408,80,1
TCP,45104,80,1
TCP,80,58426,1
TCP,62505,80,2
TCP,32776,80,1
TCP,54504,80,2
TCP,39869,80,1
TCP,80,7640,1
TCP,2227,80,1
TCP,44657,80,1
TCP,14444,80,1
TCP,80,6319,1
TCP,36995,80,1
TCP,80,28915,1
TCP,8489,80,1
TCP,55034,80,1
TCP,14394,80,1
TCP,10650,80,1
TCP,12092,80,1
TCP,57441,80,1
TCP,33657,80,1
TCP,40284,80,1
TCP,3933,80,1
TCP,80,27061,1
TCP,38466,80,1
TCP,80,2815,1
TCP,10377,80,1
TCP,7623,80,1
TCP,6237,80,2
TCP,3928,80,1
TCP,80,47120,1
TCP,17440,80,1
TCP,63116,80,1
TCP,14816,80,1
TCP,80,22521,1
TCP,6625,80,1
TCP,44343,80,2
TCP,80,41377,1
TCP,8264,80,1
TCP,80,47824,1
TCP,35636,80,1
TCP,63609,80,1
TCP,4528,80,1
TCP,537,80,2
TCP,80,19162,1
TCP,45629,80,1
TCP,80,10457,1
TCP,44573,80,1
TCP,80,19221,1
TCP,29687,80,1
TCP,80,12229,1
TCP,18299,80,2
TCP,48135,80,1
TCP,48195,80,1
TCP,80,35503,1
TCP,50556,80,1
TCP,80,63345,1
TCP,80,53734,1
TCP,1348,80,1
TCP,80,15073,1
TCP,48950,80,3
TCP,80,9226,1
TCP,39847,80,1
TCP,10101,80,1
TCP,80,4189,1
TCP,8310,80,1
TCP,2619,80,1
TCP,64901,80,1
TCP,26760,80,1
TCP,59389,80,1
TCP,23761,80,1
TCP,57881,80,2
TCP,61885,80,1
TCP,80,38141,1
TCP,34232,80,1
TCP,80,63407,1
TCP,19032,80,1
TCP,34223,80,1
TCP,3094,80,1
TCP,11992,80,1
TCP,5519,80,1
TCP,80,20881,1
TCP,80,60358,1
TCP,42901,80,2
TCP,48839,80,1
TCP,58583,80,1
TCP,80,26116,1
TCP,80,6748,1
TCP,23716,80,1
TCP,80,1208,1
TCP,56434,80,1
TCP,36874,80,1
TCP,80,2070,1
TCP,59932,80,1
TCP,80,37508,1
TCP,80,10677,1
TCP,55091,80,1
TCP,57403,80,1
TCP,38586,80,1
TCP,10187,80,2
TCP,63082,80,1
TCP,80,11424,1
TCP,13069,80,1
TCP,909,80,3
TCP,80,2047,1
TCP,49864,80,1
TCP,28285,80,1
TCP,80,16312,1
TCP,60038,80,1
TCP,50253,80,1
TCP,80,3484,1
TCP,80,64366,1
TCP,54459,80,1
TCP,27492,80,1
TCP,1298,80,1
TCP,3178,80,1
TCP,60553,80,1
TCP,80,31935,1
TCP,42372,80,1
TCP,31876,80,1
TCP,80,27121,1
TCP,27879,80,1
TCP,41971,80,2
TCP,37595,80,1
TCP,55701,80,1
TCP,50507,80,2
TCP,31262,80,1
TCP,80,40268,1
TCP,39114,80,1
TCP,29321,80,1
TCP,56061,80,1
TCP,55771,80,1
TCP,80,17103,1
TCP,80,48443,1
TCP,50982,80,1
TCP,80,59028,1
TCP,32958,80,1
TCP,62763,80,1
TCP,80,30607,1
TCP,50873,80,1
TCP,14549,80,1
UDP,62576,34035,1
TCP,61671,80,1
TCP,80,25541,1
TCP,38950,80,1
TCP,39512,80,1
TCP,49399,80,1
TCP,60288,80,1
TCP,33881,80,1
TCP,16470,80,1
TCP,14353,80,1
TCP,80,17133,1
TCP,7861,80,1
TCP,9952,80,1
TCP,23051,80,1
TCP,4714,80,1
TCP,27694,80,1
TCP,46169,80,1
TCP,59501,80,1
TCP,59186,80,1
TCP,80,34335,1
TCP,50011,80,2
TCP,52805,80,1
TCP,61468,80,1
TCP,53895,80,1
TCP,80,14286,1
TCP,47527,80,1
TCP,30371,80,1
TCP,80,12314,1
TCP,54722,80,1
TCP,51037,80,1
TCP,52479,80,1
TCP,62380,80,1
TCP,11881,80,1
TCP,41122,80,1
TCP,33090,80,1
TCP,80,52181,1
TCP,46199,80,1
TCP,1957,80,1
TCP,44249,80,1
TCP,33568,80,1
TCP,80,53205,1
TCP,80,37043,1
TCP,80,20378,1
TCP,20870,80,1
TCP,53821,80,1
TCP,24245,80,1
TCP,10955,80,1
TCP,48139,80,1
TCP,80,62673,1
TCP,80,54439,2
